name,year,country,scoring,drive_distance,gir_pct,sg_p,sg_ttg,sg_t,top_10,win
Padraig Harrington,2015,IRL,71.95,290.5,61.02,-0.493,-0.263,-0.756,1,1
Padraig Harrington,2016,IRL,71.032,289.6,62.96,-0.342,0.275,-0.067,1,0
Parker McLachlin,2007,USA,71.516,288.5,60.55,0.419,-0.763,-0.344,1,0
Parker McLachlin,2008,USA,70.752,286.2,62.5,0.445,-0.084,0.361,3,1
Parker McLachlin,2009,USA,72.431,279.5,58.37,0.617,-1.76,-1.143,0,0
Pat Perez,2007,USA,70.051,296.6,65.49,0.09,0.24,0.33,6,0
Pat Perez,2008,USA,70.08,294.2,66.91,0.208,0.856,1.064,6,0
Pat Perez,2009,USA,70.864,288.5,63.12,0.534,-0.09,0.445,2,1
Pat Perez,2010,USA,70.593,287.1,68.95,0.379,0.193,0.572,3,0
Pat Perez,2011,USA,70.826,291.4,65.42,0.221,0.271,0.492,4,0
Pat Perez,2012,USA,70.378,291.5,65.05,0.16,0.603,0.763,1,0
Pat Perez,2013,USA,70.835,290.1,67.87,-0.039,0.323,0.284,4,0
Pat Perez,2014,USA,71.11,286.4,64.35,0.251,-0.255,-0.004,3,0
Pat Perez,2015,USA,70.666,284.6,67.88,0.364,0.222,0.586,2,0
Pat Perez,2017,USA,70.25,290.9,66.17,0.346,0.515,0.862,6,0
Pat Perez,2018,USA,70.594,290.9,67.78,0.115,-0.163,-0.048,4,0
Pat Perez,2019,USA,71.059,286.1,65.32,0.535,-0.248,0.288,3,0
Pat Perez,2020,USA,70.853,290.3,70.51,0.253,0.019,0.272,2,0
Pat Perez,2021,USA,70.71,292.2,66.26,0.372,0.22,0.592,2,0
Pat Perez,2022,USA,70.941,287.2,64.25,0.145,0.257,0.402,2,0
Patrick Cantlay,2017,USA,69.971,298.9,69.21,0.159,1.111,1.269,4,0
Patrick Cantlay,2018,USA,69.899,303.1,70.69,-0.182,1.278,1.096,7,0
Patrick Cantlay,2019,USA,69.306,304.7,67.21,0.386,1.471,1.857,9,0
Patrick Cantlay,2020,USA,69.764,303.1,68.36,0.219,1.097,1.316,3,0
Patrick Cantlay,2021,USA,69.736,302.8,70.16,0.402,1.418,1.82,7,0
Patrick Cantlay,2022,USA,69.468,308.0,69.28,0.367,1.156,1.522,12,0
Patrick Reed,2013,USA,70.807,292.0,63.79,0.35,-0.227,0.122,5,1
Patrick Reed,2014,USA,70.598,292.3,63.64,0.249,0.081,0.331,4,2
Patrick Reed,2015,USA,70.292,292.9,64.42,0.394,0.465,0.859,4,1
Patrick Reed,2016,USA,70.17,297.4,64.65,0.28,0.746,1.026,11,1
Patrick Reed,2017,USA,70.453,295.6,62.17,0.577,0.399,0.976,4,0
Patrick Reed,2018,USA,70.106,298.1,63.57,0.164,0.783,0.947,7,0
Patrick Reed,2019,USA,70.208,296.8,66.22,0.261,0.615,0.876,5,0
Patrick Reed,2020,USA,69.586,296.0,65.32,0.599,0.696,1.295,8,0
Patrick Reed,2021,USA,70.039,291.4,62.11,0.669,0.644,1.313,6,0
Patrick Rodgers,2016,USA,70.833,300.5,69.22,-0.193,0.504,0.311,3,0
Patrick Rodgers,2017,USA,71.432,306.3,65.84,-0.066,-0.65,-0.716,3,0
Patrick Rodgers,2018,USA,70.731,303.5,65.65,0.561,-0.328,0.232,3,0
Patrick Rodgers,2019,USA,71.365,299.8,64.71,0.428,-0.197,0.231,1,0
Patrick Rodgers,2020,USA,70.869,308.5,66.97,0.657,-0.271,0.386,1,0
Patrick Rodgers,2021,USA,71.16,306.7,67.1,0.062,-0.023,0.038,1,0
Patrick Rodgers,2022,USA,70.595,309.3,68.17,0.36,0.203,0.563,3,0
Patrick Sheehan,2008,USA,70.891,284.1,64.8,0.395,-0.375,0.02,2,0
Patrick Sheehan,2009,USA,70.903,281.0,68.48,0.021,0.23,0.251,0,0
Patrick Sheehan,2012,USA,71.95,279.3,62.93,-0.149,-1.113,-1.261,0,0
Patton Kizzire,2016,USA,70.921,291.3,64.48,0.46,-0.077,0.382,5,0
Patton Kizzire,2017,USA,71.598,293.0,63.52,-0.103,-0.475,-0.578,3,0
Patton Kizzire,2018,USA,70.841,298.7,69.04,0.03,-0.063,-0.033,4,0
Patton Kizzire,2019,USA,71.292,294.9,63.96,0.642,-0.74,-0.098,1,0
Patton Kizzire,2021,USA,70.541,300.9,67.76,0.432,0.178,0.61,5,0
Patton Kizzire,2022,USA,71.285,303.7,65.56,-0.136,-0.007,-0.143,1,0
Paul Casey,2008,ENG,70.308,299.2,65.71,-0.299,0.595,0.296,4,0
Paul Casey,2010,ENG,69.72,294.2,68.68,0.812,0.587,1.411,7,0
Paul Casey,2014,ENG,70.152,293.0,65.77,0.283,0.725,1.008,0,0
Paul Casey,2015,ENG,69.806,297.8,72.36,0.014,1.202,1.216,8,0
Paul Casey,2016,ENG,69.95,295.2,70.8,0.112,1.26,1.372,7,0
Paul Casey,2017,ENG,69.469,297.5,70.06,0.133,1.41,1.543,9,0
Paul Casey,2018,ENG,69.85,304.3,67.84,0.133,0.833,0.966,5,0
Paul Casey,2019,ENG,69.821,298.4,70.96,-0.092,1.453,1.361,7,0
Paul Casey,2020,ENG,70.373,307.2,70.63,-0.383,0.814,0.431,1,0
Paul Casey,2021,ENG,70.176,303.9,68.83,-0.073,1.293,1.22,7,0
Paul Claxton,2008,USA,72.1,275.4,65.01,-0.082,-0.972,-1.054,0,0
Paul Gow,2007,AUS,72.016,280.1,63.72,-0.294,-0.69,-0.985,1,0
Paul Goydos,2007,USA,70.807,272.4,59.42,0.37,-0.177,0.193,1,1
Paul Goydos,2008,USA,71.201,273.2,62.96,0.014,-0.195,-0.181,3,0
Paul Goydos,2009,USA,70.683,275.8,63.42,0.135,0.414,0.55,4,0
Paul Goydos,2010,USA,71.532,273.6,65.95,-0.158,-0.175,-0.331,3,0
Paul Goydos,2011,USA,71.722,274.8,64.47,-0.628,0.034,-0.594,4,0
Paul Stankowski,2007,USA,71.427,295.7,63.19,-0.159,-0.19,-0.349,0,0
Paul Stankowski,2010,USA,70.354,290.3,70.88,0.332,0.233,0.561,2,0
Paul Stankowski,2011,USA,71.165,283.9,65.2,0.324,-0.345,-0.02,0,0
Peter Hanson,2013,SWE,70.368,295.3,61.24,0.484,0.024,0.508,1,0
Peter Lonard,2007,AUS,70.611,290.9,64.61,-0.179,0.32,0.141,3,0
Peter Lonard,2008,AUS,70.776,281.6,64.9,-0.027,0.141,0.114,3,0
Peter Lonard,2009,AUS,71.766,279.5,64.84,-0.47,-0.469,-0.939,0,0
Peter Malnati,2016,USA,71.686,279.7,62.09,0.491,-1.143,-0.652,3,1
Peter Malnati,2017,USA,71.399,282.3,62.48,0.451,-0.635,-0.184,0,0
Peter Malnati,2019,USA,70.762,292.2,63.99,0.467,-0.088,0.379,1,0
Peter Malnati,2021,USA,71.212,290.5,62.78,0.238,-0.3,-0.062,3,0
Peter Malnati,2022,USA,71.059,297.1,64.29,0.204,-0.124,0.08,2,0
Peter Tomasulo,2009,USA,72.261,293.0,64.65,-0.619,-0.467,-1.086,0,0
Peter Uihlein,2018,USA,70.578,302.2,67.88,0.021,0.247,0.268,4,0
Peter Uihlein,2019,USA,71.512,297.5,66.03,0.345,-0.526,-0.181,2,0
Phil Mickelson,2007,USA,69.456,298.1,64.95,0.156,1.441,1.597,7,3
Phil Mickelson,2008,USA,69.167,295.7,65.81,0.214,1.604,1.818,8,2
Phil Mickelson,2009,USA,70.218,300.1,64.29,-0.146,0.963,0.816,7,3
Phil Mickelson,2010,USA,69.966,299.1,65.13,-0.147,1.151,1.001,6,1
Phil Mickelson,2011,USA,69.891,299.8,66.96,-0.19,1.373,1.182,7,1
Phil Mickelson,2012,USA,70.03,294.4,64.14,0.562,0.86,1.422,7,1
Phil Mickelson,2013,USA,69.742,287.9,66.67,0.661,0.775,1.436,7,2
Phil Mickelson,2014,USA,70.278,292.4,65.26,0.234,0.634,0.868,1,0
Phil Mickelson,2015,USA,70.585,300.5,61.51,0.262,0.319,0.581,3,0
Phil Mickelson,2016,USA,69.582,294.8,66.05,0.565,0.799,1.364,6,0
Phil Mickelson,2017,USA,70.168,293.5,62.85,0.337,0.711,1.048,5,0
Phil Mickelson,2018,USA,70.098,300.3,64.88,0.51,0.42,0.931,6,0
Phil Mickelson,2019,USA,71.331,306.3,64.17,-0.16,-0.278,-0.438,2,0
Phil Mickelson,2020,USA,71.009,301.5,63.51,-0.083,0.23,0.147,2,0
Phil Mickelson,2021,USA,71.897,301.8,62.99,-0.032,-0.41,-0.442,1,0
Rafa Cabrera Bello,2017,ESP,70.693,291.7,62.69,0.473,-0.326,0.147,4,0
Rafa Cabrera Bello,2018,ESP,69.887,295.1,70.16,0.273,0.839,1.112,5,0
Rafa Cabrera Bello,2019,ESP,70.78,289.6,62.99,0.043,0.376,0.419,2,0
Retief Goosen,2007,RSA,70.297,292.9,58.91,-0.02,0.225,0.206,1,0
Retief Goosen,2008,RSA,70.272,287.1,59.39,-0.121,0.476,0.355,2,0
Retief Goosen,2009,RSA,69.961,292.3,62.33,0.47,0.541,1.011,5,1
Retief Goosen,2010,RSA,69.718,291.4,65.96,0.679,0.917,1.598,10,0
Retief Goosen,2011,RSA,70.731,289.9,64.4,0.244,0.162,0.405,1,0
Retief Goosen,2014,RSA,70.728,288.8,63.64,0.352,-0.024,0.329,2,0
Retief Goosen,2015,RSA,71.667,292.6,62.19,0.027,-0.365,-0.338,3,0
Retief Goosen,2016,RSA,70.581,288.8,62.73,0.462,0.151,0.613,0,0
Retief Goosen,2017,RSA,71.425,291.8,63.89,-0.425,0.035,-0.39,1,0
Rhein Gibson,2016,AUS,72.086,297.5,68.11,-0.266,-0.443,-0.708,0,0
Rich Barcelo,2007,USA,71.659,286.0,63.11,0.435,-0.857,-0.422,1,0
Rich Barcelo,2010,USA,71.751,287.6,61.72,0.144,-0.668,-0.52,0,0
Rich Beem,2007,USA,71.036,291.0,64.36,0.027,0.228,0.254,2,0
Rich Beem,2008,USA,71.23,287.7,66.48,-0.169,0.235,0.066,1,0
Rich Beem,2009,USA,71.035,284.7,68.44,-0.033,-0.227,-0.26,1,0
Richard Johnson,2007,SWE,71.555,281.1,64.65,0.24,-0.638,-0.398,0,0
Richard Johnson,2008,SWE,71.908,282.2,58.44,0.383,-1.124,-0.624,1,1
Richard Johnson,2009,WAL,71.139,274.0,65.41,0.332,-0.737,-0.405,2,0
Richard Johnson,2010,SWE,71.156,277.3,68.5,0.188,-0.486,-0.293,2,0
Richard Johnson,2011,SWE,71.902,276.6,63.41,0.117,-1.161,-1.044,0,0
Richard Lee,2012,NZL,70.809,285.6,68.29,0.189,-0.01,0.179,1,0
Richard Lee,2013,CAN,70.912,279.1,66.52,0.564,-0.251,0.313,2,0
Richard Lee,2014,NZL,71.528,285.1,59.97,0.446,-0.878,-0.432,2,0
Richy Werenski,2017,USA,71.171,291.2,67.42,0.0,-0.223,-0.223,3,0
Richy Werenski,2018,USA,71.185,291.8,66.97,-0.109,-0.014,-0.124,2,0
Richy Werenski,2019,USA,71.104,293.6,65.93,0.074,-0.221,-0.147,1,0
Richy Werenski,2020,USA,70.573,298.1,66.67,0.485,-0.001,0.484,3,0
Richy Werenski,2021,USA,71.567,293.9,63.82,0.068,-0.37,-0.302,2,0
Rick Lamb,2017,USA,71.978,298.0,66.89,-0.254,-0.57,-0.824,1,0
Rick Price,2009,USA,72.515,278.6,66.32,-0.807,-0.711,-1.518,0,0
Rickie Fowler,2010,USA,70.429,292.7,69.9,0.129,0.665,0.793,7,0
Rickie Fowler,2011,USA,70.007,299.5,64.47,0.351,0.566,0.917,4,0
Rickie Fowler,2012,USA,70.606,293.2,64.99,-0.202,0.72,0.518,5,1
Rickie Fowler,2013,USA,70.212,286.4,63.59,0.425,0.358,0.783,5,0
Rickie Fowler,2014,USA,70.172,297.5,64.51,0.29,0.48,0.769,10,0
Rickie Fowler,2015,USA,70.23,296.8,65.81,0.309,0.779,1.088,7,2
Rickie Fowler,2016,USA,70.118,301.6,69.26,0.153,1.224,1.378,8,0
Rickie Fowler,2017,USA,69.083,300.3,67.03,0.852,1.134,1.987,10,0
Rickie Fowler,2018,USA,69.435,299.8,69.52,0.296,0.98,1.275,6,0
Rickie Fowler,2019,USA,69.955,303.1,67.76,0.541,0.525,1.066,6,0
Rickie Fowler,2020,USA,70.499,294.9,66.54,0.217,0.493,0.71,2,0
Rickie Fowler,2021,USA,71.33,297.0,63.96,-0.091,0.194,0.103,1,0
Rickie Fowler,2022,USA,70.987,309.4,62.21,-0.253,0.092,-0.162,1,0
Ricky Barnes,2009,USA,71.371,292.6,68.17,-1.216,0.248,-0.968,1,0
Ricky Barnes,2010,USA,70.47,285.5,68.23,0.021,0.58,0.604,6,0
Ricky Barnes,2011,USA,70.572,293.3,66.52,-0.48,0.704,0.224,2,0
Ricky Barnes,2012,USA,71.163,292.0,67.36,-0.488,0.285,-0.203,1,0
Ricky Barnes,2013,USA,71.341,289.4,70.48,-0.584,0.306,-0.278,0,0
Ricky Barnes,2014,USA,70.671,290.7,64.96,0.157,0.145,0.302,2,0
Ricky Barnes,2015,USA,71.647,283.3,60.47,0.159,-0.555,-0.396,1,0
Ricky Barnes,2016,USA,70.784,287.6,65.77,0.386,-0.091,0.295,4,0
Ricky Barnes,2017,USA,71.221,284.9,63.53,0.26,-0.286,-0.027,0,0
Rob Oppenheim,2016,USA,71.435,281.2,63.58,-0.046,-0.276,-0.322,1,0
Rob Oppenheim,2020,USA,71.3,284.2,65.21,-0.499,0.131,-0.368,1,0
Robby Shelton,2020,USA,71.358,296.6,66.9,-0.152,0.031,-0.121,3,0
Robert Allenby,2007,AUS,70.462,299.6,68.29,-0.364,1.034,0.67,8,0
Robert Allenby,2008,AUS,69.728,291.7,70.4,-0.139,1.546,1.407,9,0
Robert Allenby,2009,AUS,70.067,293.1,68.1,-0.631,1.619,0.987,3,0
Robert Allenby,2010,AUS,70.131,289.1,68.17,0.137,1.014,1.156,5,0
Robert Allenby,2011,AUS,70.284,290.2,67.54,-0.173,0.991,0.818,3,0
Robert Allenby,2012,AUS,71.355,286.7,65.79,-0.428,-0.198,-0.626,2,0
Robert Allenby,2013,AUS,72.056,284.9,62.4,-0.337,-0.522,-0.859,1,0
Robert Allenby,2014,AUS,70.92,284.9,67.63,-0.163,0.269,0.105,0,0
Robert Allenby,2015,AUS,72.102,282.7,66.67,-0.754,-0.215,-0.97,1,0
Robert Gamez,2007,USA,71.629,281.2,65.81,-0.215,-0.197,-0.413,3,0
Robert Gamez,2008,USA,71.609,281.6,66.02,-0.904,0.122,-0.783,0,0
Robert Garrigus,2007,USA,71.358,310.5,67.02,-0.062,0.08,0.018,4,0
Robert Garrigus,2008,USA,70.898,311.0,68.02,-0.149,0.359,0.21,2,0
Robert Garrigus,2009,USA,70.814,312.0,70.53,-0.365,0.375,0.01,1,0
Robert Garrigus,2010,USA,71.264,315.5,67.61,-0.164,-0.09,-0.269,3,1
Robert Garrigus,2011,USA,70.931,313.4,66.13,-0.384,0.523,0.139,3,0
Robert Garrigus,2012,USA,70.066,310.3,69.23,-0.225,1.212,0.988,8,0
Robert Garrigus,2013,USA,71.058,302.4,66.15,-0.437,0.553,0.116,2,0
Robert Garrigus,2014,USA,70.728,306.1,65.14,0.047,0.382,0.429,2,0
Robert Garrigus,2015,USA,71.774,301.7,63.97,-0.697,-0.189,-0.887,0,0
Robert Garrigus,2016,USA,70.848,303.3,69.32,-0.213,0.844,0.632,3,0
Robert Garrigus,2017,USA,70.712,300.7,69.52,-0.456,0.709,0.253,3,0
Robert Garrigus,2018,USA,71.457,307.9,65.28,-0.569,0.356,-0.213,1,0
Robert Karlsson,2011,SWE,70.211,299.2,63.37,0.066,0.612,0.678,3,0
Robert Karlsson,2012,SWE,71.453,294.7,63.25,-0.531,0.062,-0.469,0,0
Robert Karlsson,2013,SWE,71.482,287.2,63.14,-0.337,0.051,-0.286,1,0
Robert Streb,2013,USA,71.089,297.7,65.57,0.0,-0.231,-0.231,0,0
Robert Streb,2014,USA,70.502,300.0,65.65,0.119,0.319,0.438,2,0
Robert Streb,2015,USA,70.13,297.1,69.14,0.381,0.712,1.093,9,1
Robert Streb,2016,USA,71.223,294.7,66.2,-0.432,0.555,0.122,1,0
Robert Streb,2017,USA,70.7,294.3,65.19,0.003,0.075,0.078,3,0
Robert Streb,2019,USA,71.629,288.7,66.13,-0.237,-0.187,-0.424,2,0
Robert Streb,2020,USA,71.836,293.7,67.33,-0.573,-0.582,-1.155,1,0
Robert Streb,2021,USA,71.335,292.3,64.57,0.179,-0.502,-0.323,1,0
Robert Streb,2022,USA,70.906,300.4,64.32,-0.019,0.066,0.047,3,0
Roberto Castro,2012,USA,70.434,290.6,68.41,0.048,0.543,0.591,1,0
Roberto Castro,2013,USA,70.494,282.3,67.3,-0.465,0.931,0.466,4,0
Roberto Castro,2014,USA,71.617,283.9,60.44,-0.384,0.084,-0.3,1,0
Roberto Castro,2015,USA,71.334,279.8,66.11,-0.732,0.612,-0.12,0,0
Roberto Castro,2016,USA,70.588,284.2,69.13,-0.257,0.844,0.587,4,0
Roberto Castro,2017,USA,71.808,280.2,63.89,-0.441,-0.038,-0.479,0,0
Roberto Castro,2019,USA,71.127,283.8,68.44,-0.079,0.088,0.009,2,0
Rocco Mediate,2007,USA,70.998,278.1,64.89,-0.041,0.249,0.208,3,0
Rocco Mediate,2008,USA,70.778,278.6,62.58,-0.264,0.287,0.023,2,0
Rocco Mediate,2009,USA,71.093,283.1,65.63,-0.521,0.69,0.17,1,0
Rocco Mediate,2010,USA,71.341,278.1,69.32,-0.543,0.378,-0.164,1,1
Rocco Mediate,2011,USA,72.975,275.5,62.16,-0.621,-0.9,-1.522,0,0
Rocco Mediate,2012,USA,71.218,280.7,64.84,-0.012,-0.096,-0.108,0,0
Rod Pampling,2007,AUS,70.335,286.4,65.12,0.01,0.638,0.649,2,0
Rod Pampling,2008,AUS,70.812,288.0,63.61,-0.305,0.53,0.225,5,0
Rod Pampling,2009,AUS,70.607,288.1,65.88,0.127,0.557,0.684,3,0
Rod Pampling,2010,AUS,71.501,283.5,64.94,-0.247,-0.067,-0.314,0,0
Rod Pampling,2011,AUS,70.803,291.6,65.89,0.13,0.366,0.497,2,0
Rod Pampling,2012,AUS,71.038,288.8,64.93,-0.153,0.133,-0.02,1,0
Rod Pampling,2013,AUS,71.943,282.6,64.55,-0.564,-0.293,-0.857,0,0
Rod Pampling,2016,AUS,71.607,287.7,64.0,-0.475,0.049,-0.426,0,0
Rod Pampling,2017,AUS,71.861,287.8,64.01,-0.518,-0.158,-0.677,1,0
Roger Sloan,2015,CAN,72.533,293.6,63.14,-0.502,-1.103,-1.605,0,0
Roger Sloan,2019,CAN,71.034,295.8,65.08,0.101,-0.081,0.02,3,0
Roger Sloan,2021,CAN,70.866,295.8,68.77,-0.06,0.425,0.365,2,0
Roger Tambellini,2010,USA,71.969,292.0,69.73,-0.789,-0.151,-0.925,1,0
Roland Thatcher,2010,USA,71.82,288.0,65.9,-0.384,-0.408,-0.788,2,0
Roland Thatcher,2011,USA,71.478,293.1,64.26,0.194,-0.685,-0.491,2,0
Roland Thatcher,2012,USA,71.646,288.9,67.8,-0.514,-0.644,-1.158,1,0
Ron Whittaker,2008,USA,71.918,276.7,65.51,-0.272,-0.475,-0.747,0,0
Rory McIlroy,2010,NIR,70.351,300.0,66.24,-0.225,0.944,0.714,5,1
Rory McIlroy,2012,NIR,68.873,310.1,66.36,0.058,2.347,2.406,10,4
Rory McIlroy,2013,NIR,70.288,302.2,65.45,-0.093,1.077,0.985,5,0
Rory McIlroy,2014,NIR,68.827,310.5,69.44,0.274,1.992,2.266,12,3
Rory McIlroy,2016,NIR,69.646,306.8,69.62,-0.207,1.888,1.681,8,2
Rory McIlroy,2017,NIR,69.529,317.2,65.63,-0.304,1.382,1.078,6,0
Rory McIlroy,2018,NIR,69.303,319.7,66.3,0.06,1.351,1.412,7,0
Rory McIlroy,2019,NIR,69.057,313.5,68.55,0.425,2.126,2.551,14,0
Rory McIlroy,2020,NIR,69.219,314.0,67.78,-0.071,1.314,1.243,7,0
Rory McIlroy,2021,NIR,70.043,319.3,65.77,0.187,1.181,1.368,7,0
Rory McIlroy,2022,NIR,68.67,321.3,69.91,0.495,1.619,2.115,10,0
Rory Sabbatini,2007,RSA,69.741,289.9,61.6,0.549,0.716,1.265,10,1
Rory Sabbatini,2008,RSA,70.626,292.0,66.08,-0.119,0.524,0.405,3,0
Rory Sabbatini,2009,RSA,70.544,293.2,65.56,-0.322,1.035,0.713,4,1
Rory Sabbatini,2010,RSA,71.366,289.1,66.74,-0.202,0.358,0.16,3,0
Rory Sabbatini,2011,RSA,70.46,292.5,65.84,-0.403,1.122,0.719,3,1
Rory Sabbatini,2012,RSA,71.125,287.4,62.24,-0.37,0.356,-0.014,2,0
Rory Sabbatini,2013,RSA,70.511,293.1,67.75,-0.274,0.743,0.469,5,0
Rory Sabbatini,2014,RSA,71.381,294.2,65.38,-0.326,-0.245,-0.571,3,0
Rory Sabbatini,2015,RSA,70.435,290.0,67.83,-0.106,0.567,0.461,4,0
Rory Sabbatini,2016,RSA,72.451,287.6,64.3,-0.945,-0.459,-1.403,0,0
Rory Sabbatini,2017,SVK,70.883,291.6,67.35,-0.357,0.482,0.125,1,0
Rory Sabbatini,2018,SVK,70.693,292.3,67.85,0.059,0.299,0.358,1,0
Rory Sabbatini,2019,SVK,70.409,289.4,66.91,0.154,0.667,0.82,6,0
Rory Sabbatini,2021,SVK,71.141,287.5,64.81,0.176,-0.254,-0.078,2,0
Russell Henley,2013,USA,70.57,289.0,64.25,0.609,0.145,0.754,3,1
Russell Henley,2014,USA,71.379,293.7,61.84,0.332,-0.438,-0.106,3,1
Russell Henley,2015,USA,70.581,297.1,67.06,0.579,-0.116,0.462,4,0
Russell Henley,2016,USA,70.558,295.6,68.27,0.193,0.366,0.56,4,0
Russell Henley,2017,USA,70.027,298.0,67.81,0.434,0.506,0.939,5,0
Russell Henley,2018,USA,70.489,293.0,68.77,0.167,0.374,0.541,3,0
Russell Henley,2019,USA,70.874,287.7,68.1,-0.299,0.466,0.167,1,0
Russell Henley,2020,USA,70.157,290.1,71.69,-0.188,1.041,0.853,4,0
Russell Henley,2021,USA,70.117,289.8,69.44,0.025,0.926,0.952,5,0
Russell Henley,2022,USA,69.933,298.7,70.94,-0.162,1.354,1.192,4,0
Russell Knox,2012,SCO,70.905,285.8,69.36,0.0,0.179,0.179,2,0
Russell Knox,2014,SCO,70.111,285.7,68.0,-0.116,0.938,0.822,3,0
Russell Knox,2015,SCO,70.421,284.4,70.83,-0.021,0.827,0.806,3,0
Russell Knox,2016,SCO,70.319,285.8,69.73,-0.054,0.56,0.506,4,2
Russell Knox,2017,SCO,70.765,288.6,66.59,-0.349,0.165,-0.183,4,0
Russell Knox,2018,SCO,70.568,291.7,69.57,-0.088,0.471,0.383,3,0
Russell Knox,2019,SCO,70.521,289.2,69.06,-0.176,0.726,0.55,2,0
Russell Knox,2021,SCO,70.923,291.2,70.41,-0.26,0.453,0.194,2,0
Russell Knox,2022,SCO,70.603,293.7,71.41,-0.417,0.559,0.143,2,0
Ryan Armour,2007,USA,71.048,284.7,66.29,0.129,-0.165,-0.036,3,0
Ryan Armour,2008,USA,71.807,286.4,65.6,0.02,-0.799,-0.78,0,0
Ryan Armour,2017,USA,70.965,278.8,69.96,-0.029,0.136,0.107,1,0
Ryan Armour,2018,USA,70.758,283.5,68.22,-0.058,0.395,0.337,3,0
Ryan Armour,2019,USA,70.888,277.9,67.57,0.19,0.001,0.19,1,0
Ryan Armour,2020,USA,71.092,284.1,67.91,-0.418,0.225,-0.193,3,0
Ryan Armour,2021,USA,70.922,282.0,67.02,0.354,-0.131,0.223,4,0
Ryan Blaum,2017,USA,70.866,284.1,65.28,0.334,-0.286,0.047,2,0
Ryan Blaum,2018,USA,70.993,289.0,66.1,0.025,-0.058,-0.033,2,0
Ryan Blaum,2019,USA,71.302,289.2,64.97,0.194,-0.338,-0.145,1,0
Ryan Brehm,2017,USA,71.178,310.5,67.5,-0.128,-0.031,-0.16,0,0
Ryan Moore,2007,USA,70.7,290.7,65.64,0.133,0.355,0.488,3,0
Ryan Moore,2008,USA,71.249,292.7,61.73,0.21,-0.271,-0.061,3,0
Ryan Moore,2009,USA,70.598,295.9,66.14,0.347,0.097,0.444,6,1
Ryan Moore,2010,USA,70.623,289.7,66.67,0.299,0.385,0.687,6,0
Ryan Moore,2011,USA,70.345,290.1,62.89,0.55,0.278,0.827,4,0
Ryan Moore,2012,USA,70.3,287.6,66.35,0.424,0.424,0.847,8,1
Ryan Moore,2013,USA,70.825,282.3,64.32,-0.028,0.377,0.35,3,0
Ryan Moore,2014,USA,70.344,284.7,67.99,0.042,0.794,0.836,7,1
Ryan Moore,2015,USA,70.829,282.6,65.24,0.16,0.418,0.578,4,1
Ryan Moore,2016,USA,70.317,283.2,65.78,0.351,0.544,0.895,9,1
Ryan Moore,2017,USA,70.741,288.0,65.05,-0.017,0.319,0.301,2,0
Ryan Moore,2018,USA,70.015,289.2,68.8,-0.271,1.211,0.941,5,0
Ryan Moore,2019,USA,70.974,282.2,68.17,0.062,0.765,0.826,2,0
Ryan Moore,2020,USA,70.707,289.9,68.56,0.033,0.526,0.559,2,0
Ryan Palmer,2007,USA,71.68,294.9,63.8,0.102,-0.296,-0.194,1,0
Ryan Palmer,2008,USA,70.616,294.2,66.75,0.43,0.28,0.709,3,1
Ryan Palmer,2009,USA,71.491,297.1,65.38,0.188,-0.561,-0.373,1,0
Ryan Palmer,2010,USA,70.824,295.8,65.48,0.433,-0.139,0.294,5,1
Ryan Palmer,2011,USA,70.847,299.5,63.75,-0.047,-0.078,-0.125,3,0
Ryan Palmer,2012,USA,70.252,303.1,65.16,0.453,0.55,1.003,4,0
Ryan Palmer,2013,USA,70.167,301.5,66.24,0.333,0.55,0.883,4,0
Ryan Palmer,2014,USA,69.993,300.4,66.67,0.295,0.971,1.265,8,0
Ryan Palmer,2015,USA,70.102,305.2,66.81,0.147,0.813,0.96,5,0
Ryan Palmer,2016,USA,70.229,304.7,67.83,-0.094,0.868,0.774,3,0
Ryan Palmer,2017,USA,71.116,303.2,66.46,-1.159,1.03,-0.129,3,0
Ryan Palmer,2018,USA,71.031,305.2,65.61,-0.528,0.297,-0.231,3,0
Ryan Palmer,2019,USA,70.679,298.6,68.35,0.041,0.434,0.475,6,0
Ryan Palmer,2020,USA,70.196,299.3,65.93,-0.272,0.659,0.387,5,0
Ryan Palmer,2021,USA,70.92,304.6,65.54,0.099,0.407,0.506,4,0
Ryan Palmer,2022,USA,70.763,305.6,66.75,-0.314,0.457,0.142,1,0
Ryo Ishikawa,2013,JPN,71.515,291.3,66.03,-0.683,0.136,-0.547,1,0
Ryo Ishikawa,2014,JPN,70.98,291.0,64.96,0.092,0.231,0.323,3,0
Ryo Ishikawa,2015,JPN,71.246,289.2,66.41,-0.103,0.052,-0.051,2,0
Ryo Ishikawa,2017,JPN,71.99,288.8,63.29,-0.204,-0.928,-1.132,1,0
Ryuji Imada,2007,JPN,70.952,282.6,62.72,0.474,-0.214,0.26,2,0
Ryuji Imada,2008,JPN,70.557,278.6,61.39,0.469,0.175,0.644,5,1
Ryuji Imada,2009,JPN,71.107,278.4,61.44,0.442,-0.457,-0.015,0,0
Ryuji Imada,2010,JPN,70.753,278.7,64.51,0.551,-0.265,0.286,4,0
Ryuji Imada,2011,JPN,71.115,283.4,64.26,-0.157,0.04,-0.117,2,0
Ryuji Imada,2012,JPN,71.978,276.4,60.6,0.351,-1.262,-0.91,1,0
S.Y. Noh,2017,KOR,70.955,298.5,65.58,0.244,-0.058,0.186,3,0
